tempmax_min,tempmax_max,tempmax_mean,tempmin_min,tempmin_max,tempmin_mean,temp_min,temp_max,temp_mean,feelslikemax_min,feelslikemax_max,feelslikemax_mean,feelslikemin_min,feelslikemin_max,feelslikemin_mean,feelslike_min,feelslike_max,feelslike_mean,dew_min,dew_max,dew_mean,precip_min,precip_max,precip_mean,precipprob_min,precipprob_max,precipprob_mean,precipcover_min,precipcover_max,precipcover_mean,snow_min,snow_max,snow_mean,snowdepth_min,snowdepth_max,snowdepth_mean,windgust_min,windgust_max,windgust_mean,windspeed_min,windspeed_max,windspeed_mean,winddir_min,winddir_max,winddir_mean,sealevelpressure_min,sealevelpressure_max,sealevelpressure_mean,humidity_min,humidity_max,humidity_mean,cloudcover_min,cloudcover_max,cloudcover_mean,visibility_min,visibility_max,visibility_mean,sunrise_min,sunrise_max,sunrise_mean,sunset_min,sunset_max,sunset_mean,moonphase_min,moonphase_max,moonphase_mean,conditions_<lambda>,sunlight_duration_min,sunlight_duration_max,sunlight_duration_mean,uvindex_min,uvindex_max,uvindex_mean,solarradiation_min,solarradiation_max,solarradiation_mean,solarenergy_min,solarenergy_max,solarenergy_mean,severerisk_min,severerisk_max,severerisk_mean,Active Energy (kWh)_sum,month
15.6,19.3,18.279166666666665,6.2,10.0,9.2625,11.0,14.5,13.733333333333334,15.6,19.3,18.279166666666665,6.2,10.0,9.158333333333331,10.9,14.5,13.729166666666666,8.0,11.3,10.295833333333333,0.0,0.6,0.4499999999999999,0.0,100.0,75.0,0.0,8.33,6.2475,0.0,0.0,0.0,0.0,0.0,0.0,31.0,45.7,35.583333333333336,13.0,22.3,18.42083333333333,206.8,288.8,233.2,1013.2,1013.8,1013.425,80.6,83.5,81.60833333333333,33.2,76.4,44.3625,10.6,24.1,13.675,6.716666666666667,6.783333333333333,6.75,20.283333333333335,20.333333333333332,20.316666666666666,0.07,0.07,0.07,4,812.8833333333333,814.1333333333333,813.4312500000001,7.0,9.0,8.125,180.5,258.9,221.0666666666667,15.6,22.4,19.104166666666668,10.0,10.0,10.0,4499331.22696273,4.733333333333333
17.9,20.1,19.529166666666665,7.5,11.1,10.4875,12.9,15.8,15.104166666666666,17.9,20.1,19.529166666666665,7.5,11.1,10.475,12.8,15.8,15.1,9.4,13.3,12.095833333333331,0.0,0.1,0.0208333333333333,0.0,100.0,20.83333333333333,0.0,4.17,0.86875,0.0,0.0,0.0,0.0,0.0,0.0,28.1,47.5,35.47083333333333,14.0,18.4,17.054166666666667,236.4,309.8,280.40000000000003,1017.8,1018.1,1017.9125,81.5,85.8,83.24583333333334,41.8,77.5,53.49583333333334,11.0,24.1,14.275,6.7,6.766666666666667,6.733333333333333,20.3,20.366666666666667,20.333333333333332,0.11,0.11,0.11,2,815.3,816.5833333333334,815.8645833333334,5.0,10.0,8.833333333333334,151.4,303.9,226.9375,13.1,26.3,19.633333333333333,10.0,10.0,10.0,4240151.690477801,4.766666666666667
20.8,22.2,21.58333333333333,9.1,13.0,12.075,14.8,16.9,16.4375,20.8,22.2,21.58333333333333,9.1,13.0,12.075,14.8,16.9,16.4375,10.9,13.8,13.154166666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.7,33.9625,10.8,22.0,18.091666666666665,275.2,343.4,330.2333333333333,1018.9,1019.5,1019.2333333333336,77.7,83.8,82.675,36.1,68.2,64.66250000000001,7.8,24.1,11.929166666666667,6.666666666666667,6.733333333333333,6.7,20.316666666666666,20.383333333333333,20.35,0.14,0.14,0.14,2,817.7,819.0166666666667,818.2833333333333,8.0,9.0,8.833333333333334,214.5,283.5,237.59166666666667,18.4,24.5,20.541666666666668,10.0,10.0,10.0,4599083.547919025,4.8
20.8,24.1,22.17083333333333,9.7,13.1,12.383333333333333,15.6,17.0,16.691666666666666,20.8,24.1,22.17083333333333,9.7,13.1,12.383333333333333,15.6,17.0,16.691666666666666,9.6,13.7,12.908333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,36.4,32.81666666666667,11.2,20.5,18.09583333333333,254.0,343.0,322.7875,1017.6,1018.3,1018.1458333333334,67.6,83.7,79.97916666666667,27.6,45.5,42.2875,9.8,24.1,13.375,6.65,6.716666666666667,6.683333333333334,20.333333333333332,20.4,20.366666666666667,0.17,0.17,0.17,2,820.0833333333334,821.45,820.6847222222223,8.0,9.0,8.833333333333334,259.4,313.6,282.99583333333334,22.5,27.1,24.391666666666666,10.0,10.0,10.0,4338298.452624993,4.833333333333333
21.4,26.8,25.191666666666663,9.4,11.8,11.616666666666667,16.8,18.1,17.254166666666666,21.4,26.6,25.183333333333334,9.4,11.8,11.616666666666667,16.8,18.1,17.254166666666666,9.3,13.8,12.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,32.4,30.02083333333333,9.7,19.0,15.5,251.3,355.6,333.2416666666667,1015.7,1016.3,1015.8291666666668,63.7,83.3,78.125,50.3,70.5,65.66666666666667,9.7,24.1,13.9125,6.616666666666667,6.7,6.666666666666667,20.35,20.416666666666668,20.383333333333333,0.2,0.2,0.2,2,822.45,823.85,823.0715277777778,7.0,10.0,8.333333333333334,220.4,297.3,250.74166666666667,19.0,25.5,21.625,10.0,10.0,10.0,4762244.419827872,4.866666666666667
24.4,29.5,27.2875,12.9,14.5,13.333333333333334,18.5,21.2,19.40833333333333,24.4,28.1,26.9625,12.9,14.5,13.333333333333334,18.5,20.8,19.35833333333333,8.3,14.6,12.929166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,39.2,31.1625,7.9,20.8,17.641666666666666,255.3,335.8,322.59583333333336,1013.2,1014.0,1013.3708333333334,46.3,79.5,69.60000000000001,73.3,86.6,77.60000000000001,10.0,24.1,13.525,6.6,6.666666666666667,6.633333333333333,20.366666666666667,20.433333333333334,20.4,0.25,0.25,0.25,2,824.8,826.2333333333333,825.4340277777778,8.0,9.0,8.833333333333334,237.9,296.6,263.6416666666667,20.6,25.9,22.79583333333333,10.0,10.0,10.0,4952230.980985815,4.9
21.8,25.1,23.0875,13.3,14.4,13.875,17.4,19.2,17.979166666666668,21.8,25.1,23.0875,13.3,14.4,13.875,17.4,19.2,17.979166666666668,9.1,15.2,13.854166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,38.9,32.395833333333336,11.2,20.5,18.495833333333334,249.5,331.9,317.55833333333334,1014.2,1014.8,1014.6666666666666,54.4,88.0,79.12083333333334,79.3,98.8,83.69583333333334,9.3,24.1,13.0,6.583333333333333,6.65,6.616666666666667,20.383333333333333,20.45,20.416666666666668,0.27,0.27,0.27,2,827.1333333333333,828.6,827.7798611111111,8.0,9.0,8.541666666666666,205.8,246.1,226.825,17.9,21.2,19.729166666666668,10.0,10.0,10.0,4874366.047211263,4.933333333333334
19.9,21.4,20.683333333333334,12.9,15.9,15.254166666666668,15.6,17.7,17.208333333333332,19.9,21.4,20.683333333333334,12.9,15.9,15.254166666666668,15.6,17.7,17.208333333333332,12.4,16.0,15.129166666666668,0.0,0.4,0.2791666666666667,0.0,100.0,95.83333333333331,0.0,16.67,11.6325,0.0,0.0,0.0,0.0,0.0,0.0,34.2,60.8,44.25833333333333,16.6,21.1,20.01666666666667,265.8,327.4,314.4875,1019.3,1020.3,1020.1083333333332,75.9,89.9,87.98333333333333,80.2,91.7,88.9875,8.8,23.9,11.7375,6.55,6.633333333333333,6.6,20.4,20.466666666666665,20.433333333333334,0.3,0.3,0.3,3,829.45,830.95,830.1131944444445,5.0,10.0,8.916666666666666,143.8,276.8,197.07916666666668,12.4,23.8,17.087500000000002,10.0,10.0,10.0,4443304.923928379,4.966666666666667
20.1,24.7,21.241666666666667,11.5,15.9,14.9875,16.4,17.7,17.48333333333333,20.1,24.7,21.241666666666667,11.5,15.9,14.9875,16.4,17.7,17.48333333333333,12.1,15.1,14.145833333333334,0.0,0.1,0.0208333333333333,0.0,100.0,20.83333333333333,0.0,4.17,0.86875,0.0,0.0,0.0,0.0,0.0,0.0,31.3,60.5,45.30833333333334,12.6,30.0,25.47083333333333,314.7,346.8,341.15000000000003,1019.0,1020.3,1019.9708333333332,75.4,85.7,81.80416666666666,61.3,78.0,65.89583333333333,9.9,24.1,13.370833333333332,6.533333333333333,6.6,6.566666666666666,20.416666666666668,20.483333333333334,20.45,0.33,0.33,0.33,2,831.7333333333333,833.2833333333333,832.4215277777779,8.0,9.0,8.833333333333334,230.6,279.2,251.45416666666665,20.0,24.0,21.729166666666668,10.0,10.0,10.0,4196585.479905248,5.0
21.8,26.5,23.39583333333333,10.9,11.7,11.079166666666666,16.4,18.3,17.083333333333332,21.8,26.5,23.39583333333333,10.9,11.7,11.079166666666666,16.4,18.3,17.083333333333332,10.6,14.3,13.595833333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,48.2,35.829166666666666,11.2,22.3,19.9625,273.8,336.6,324.3541666666667,1017.9,1018.5,1018.3916666666668,66.2,88.2,82.0625,37.3,47.5,42.87083333333334,8.6,24.1,12.65,6.516666666666667,6.583333333333333,6.55,20.433333333333334,20.5,20.466666666666665,0.36,0.36,0.36,2,834.0166666666667,835.5833333333334,834.7083333333334,8.0,9.0,8.833333333333334,253.5,313.0,283.575,22.0,27.0,24.508333333333336,10.0,10.0,10.0,4283389.379732372,5.032258064516129
27.8,30.5,29.316666666666663,10.9,13.3,11.308333333333335,18.9,21.3,19.654166666666665,27.5,28.8,28.516666666666666,10.9,13.3,11.308333333333335,19.0,20.8,19.5125,8.5,13.8,11.779166666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,41.8,33.800000000000004,9.7,18.2,15.691666666666668,102.8,329.4,276.7875,1013.6,1014.5,1013.8041666666668,52.1,74.7,65.56666666666668,75.3,93.1,81.79166666666667,9.9,24.1,13.5125,6.5,6.566666666666666,6.533333333333333,20.45,20.516666666666666,20.483333333333334,0.39,0.39,0.3899999999999999,2,836.2666666666667,837.8833333333333,836.9763888888889,8.0,8.0,8.0,233.4,269.1,246.88333333333333,20.2,23.2,21.366666666666664,10.0,10.0,10.0,4887518.410110631,5.064516129032258
24.5,26.0,25.4375,13.8,16.9,16.204166666666666,19.1,20.0,19.58333333333333,24.5,26.0,25.4375,13.8,16.9,16.204166666666666,19.1,20.0,19.58333333333333,10.4,14.5,12.9375,0.4,1.7,1.5541666666666665,100.0,100.0,100.0,8.33,37.5,13.192083333333334,0.0,0.0,0.0,0.0,0.0,0.0,49.0,68.8,56.53333333333333,19.4,25.9,23.8625,195.9,218.9,208.46666666666667,1012.5,1013.3,1012.725,59.1,73.7,67.575,50.0,81.7,60.10416666666666,9.7,23.2,13.033333333333331,6.466666666666667,6.55,6.516666666666667,20.466666666666665,20.533333333333335,20.5,0.43,0.43,0.43,4,838.5,840.1333333333333,839.2180555555556,5.0,9.0,7.875,139.9,272.2,179.35833333333335,12.0,23.6,15.4125,10.0,10.0,10.0,5039342.498261515,5.096774193548387
18.8,22.0,21.008333333333333,11.0,14.0,12.8125,14.9,17.6,16.991666666666667,18.8,22.0,21.008333333333333,11.0,14.0,12.8125,14.9,17.6,16.991666666666667,10.1,15.0,13.220833333333331,0.0,0.1,0.0083333333333333,0.0,100.0,8.333333333333334,0.0,4.17,0.3475,0.0,0.0,0.0,0.0,0.0,0.0,38.9,46.1,40.92916666666667,15.8,22.3,20.529166666666665,211.8,256.1,233.125,1020.2,1020.5,1020.3583333333332,73.5,86.8,80.10000000000001,38.3,69.0,47.0625,10.4,24.1,13.825,6.45,6.533333333333333,6.483333333333333,20.483333333333334,20.55,20.516666666666666,0.46,0.46,0.46,2,840.7,842.3666666666667,841.4347222222223,7.0,10.0,8.458333333333334,201.6,273.0,247.75833333333333,17.3,23.5,21.433333333333334,10.0,10.0,10.0,5028036.333022564,5.129032258064516
20.0,21.6,20.791666666666668,9.1,12.0,11.45,14.8,16.9,16.429166666666667,20.0,21.6,20.791666666666668,9.1,12.0,11.45,14.8,16.9,16.429166666666667,9.7,14.0,12.458333333333334,0.0,0.1,0.0791666666666666,0.0,100.0,79.16666666666667,0.0,4.17,3.30125,0.0,0.0,0.0,0.0,0.0,0.0,30.2,38.5,33.87083333333333,11.9,21.1,18.15833333333333,243.1,313.1,274.71666666666664,1019.8,1020.1,1019.9041666666668,75.1,84.8,79.60416666666667,36.3,84.3,50.85833333333333,10.1,24.1,13.6,6.433333333333334,6.5,6.466666666666667,20.5,20.566666666666666,20.533333333333335,0.5,0.5,0.5,4,842.8833333333333,844.5833333333334,843.6354166666666,7.0,9.0,8.0,219.8,292.8,254.75833333333333,19.0,25.1,22.0,10.0,10.0,10.0,4992499.175629958,5.161290322580645
18.0,21.0,20.45833333333333,9.5,12.9,12.345833333333331,14.4,17.2,16.579166666666666,18.0,21.0,20.45833333333333,9.5,12.9,12.345833333333331,14.4,17.2,16.579166666666666,10.8,15.0,13.8,0.3,5.0,4.170833333333333,100.0,100.0,100.0,8.33,37.5,14.23375,0.0,0.0,0.0,0.0,0.0,0.0,29.2,48.6,34.3375,11.2,17.3,15.570833333333333,244.2,305.0,285.7625,1017.1,1017.5,1017.2375,78.5,87.5,84.65833333333333,56.5,78.4,64.9875,9.6,23.4,13.058333333333332,6.416666666666667,6.483333333333333,6.45,20.516666666666666,20.583333333333332,20.55,0.53,0.53,0.53,4,845.05,846.7833333333333,845.807638888889,8.0,9.0,8.375,180.3,258.5,213.73333333333332,15.5,22.2,18.3375,10.0,10.0,10.0,4573317.349815833,5.193548387096774
20.5,23.4,22.1875,11.2,13.9,13.095833333333331,15.8,17.0,16.766666666666666,20.5,23.4,22.1875,11.2,13.9,13.095833333333331,15.8,17.0,16.766666666666666,10.3,14.2,13.295833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,65.2,45.26666666666667,13.3,27.7,24.070833333333336,281.5,344.1,332.64166666666665,1020.5,1021.7,1021.4708333333332,69.5,85.8,81.55,30.2,51.7,48.57083333333333,10.0,21.1,12.341666666666669,6.4,6.466666666666667,6.433333333333334,20.533333333333335,20.6,20.566666666666666,0.56,0.56,0.56,2,847.1666666666666,848.95,847.9506944444444,9.0,10.0,9.958333333333334,255.2,330.3,282.925,22.2,28.5,24.466666666666665,10.0,10.0,10.0,4256662.906516582,5.225806451612903
21.0,25.1,21.70833333333333,9.6,12.0,11.625,16.1,17.6,16.866666666666667,21.0,25.1,21.70833333333333,9.6,12.0,11.625,16.1,17.6,16.866666666666667,10.0,14.6,13.445833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,54.0,41.1875,13.0,27.7,23.629166666666663,255.0,340.8,324.1,1023.8,1024.8,1024.7041666666669,63.5,87.0,81.47500000000001,53.2,67.6,62.87083333333334,10.6,24.1,13.975,6.366666666666666,6.45,6.416666666666667,20.55,20.616666666666667,20.583333333333332,0.6,0.6,0.6,2,849.2833333333333,851.0833333333334,850.0715277777778,8.0,9.0,8.291666666666666,247.5,309.9,269.03333333333336,21.4,26.7,23.229166666666668,10.0,10.0,10.0,4830501.8895305935,5.258064516129032
20.2,22.2,21.6,11.8,15.0,14.341666666666669,15.4,18.3,17.7,20.2,22.2,21.6,11.8,15.0,14.341666666666669,15.4,18.3,17.7,12.0,15.6,14.545833333333333,0.0,0.7,0.525,0.0,100.0,75.0,0.0,4.17,3.1275,0.0,0.0,0.0,0.0,0.0,0.0,39.2,84.2,53.3375,15.8,32.4,28.3875,294.2,347.3,335.62083333333334,1023.9,1025.1,1024.8333333333333,75.0,85.6,82.6125,66.3,92.1,74.52083333333333,9.6,22.6,12.225,6.35,6.433333333333334,6.4,20.566666666666666,20.633333333333333,20.6,0.63,0.63,0.63,4,851.35,853.1833333333333,852.1576388888889,8.0,10.0,9.416666666666666,197.2,250.1,233.70833333333331,17.1,21.6,20.133333333333333,10.0,10.0,10.0,5000166.632414747,5.290322580645161
19.7,21.6,20.120833333333334,9.4,13.7,12.15,13.7,16.5,15.875,19.7,21.6,20.120833333333334,9.4,13.7,12.15,13.7,16.5,15.875,6.4,11.1,9.241666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,87.1,58.31666666666667,12.6,37.1,31.133333333333336,300.3,353.2,343.925,1022.2,1023.9,1023.4583333333334,60.9,73.8,67.50833333333334,38.6,94.6,54.4125,10.0,24.1,13.525,6.333333333333333,6.416666666666667,6.383333333333334,20.583333333333332,20.65,20.616666666666667,0.67,0.67,0.67,2,853.3833333333333,855.2666666666667,854.2145833333334,8.0,10.0,8.375,261.0,323.5,280.6458333333333,22.6,28.0,24.262500000000003,10.0,10.0,10.0,4959156.316950351,5.32258064516129
19.0,22.8,20.1,7.2,11.9,10.775,14.0,16.0,15.579166666666666,19.0,22.8,20.1,7.2,11.9,10.775,14.0,16.0,15.579166666666666,5.7,10.9,9.020833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,82.8,61.34583333333333,18.4,46.4,38.7375,0.9,358.6,282.53333333333336,1018.8,1020.6,1020.125,57.7,73.6,67.09166666666667,3.0,18.7,10.8,10.0,24.1,13.525,6.316666666666666,6.4,6.35,20.6,20.666666666666668,20.633333333333333,0.71,0.71,0.71,0,855.4166666666666,857.3166666666667,856.2493055555556,9.0,10.0,9.25,271.1,348.0,300.12916666666666,23.6,30.2,26.0,10.0,10.0,10.0,4974914.913571109,5.354838709677419
18.4,20.8,19.0625,7.8,11.9,10.841666666666669,13.6,15.5,15.1375,18.4,20.8,19.0625,7.8,11.9,10.841666666666669,13.6,15.5,15.1375,3.6,10.6,8.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,68.8,60.73749999999999,16.6,46.6,38.7625,2.2,359.4,325.25416666666666,1017.8,1019.3,1018.9041666666668,51.2,73.5,64.75833333333334,6.9,21.9,12.725,10.0,24.1,13.525,6.3,6.383333333333334,6.333333333333333,20.616666666666667,20.683333333333334,20.65,0.75,0.75,0.75,0,857.4,859.3333333333334,858.254861111111,8.0,10.0,9.208333333333334,276.6,346.9,313.7291666666667,24.0,30.0,27.120833333333334,10.0,10.0,10.0,4770575.031016139,5.387096774193548
19.5,21.5,20.53333333333333,4.9,9.0,8.254166666666666,13.4,15.5,15.0625,19.5,21.5,20.53333333333333,3.3,8.9,8.008333333333335,13.2,15.5,15.0375,3.4,10.6,7.858333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,55.8,47.9625,13.3,38.9,31.9,14.8,356.5,270.4833333333333,1020.4,1021.0,1020.75,51.7,74.4,65.51666666666667,0.0,21.7,6.8375,10.0,24.1,13.525,6.283333333333333,6.366666666666666,6.316666666666666,20.633333333333333,20.7,20.666666666666668,0.78,0.78,0.7799999999999999,0,859.3666666666667,861.3333333333334,860.225,9.0,10.0,9.375,274.1,346.0,306.5416666666667,23.7,29.9,26.441666666666663,10.0,10.0,10.0,4279275.568024003,5.419354838709677
20.0,23.8,21.229166666666668,7.6,9.9,9.0625,15.2,16.0,15.445833333333333,20.0,23.8,21.229166666666668,7.6,9.9,8.5,15.2,16.0,15.383333333333333,6.7,12.0,10.254166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,58.7,49.675,12.6,33.8,28.09166666666667,326.9,343.7,340.34583333333336,1021.0,1021.8,1021.6333333333332,59.4,81.6,74.3625,17.0,29.8,23.33333333333333,9.3,24.1,13.070833333333333,6.266666666666667,6.35,6.3,20.65,20.716666666666665,20.683333333333334,0.81,0.81,0.81,2,861.2833333333333,863.2833333333333,862.1645833333333,9.0,10.0,9.75,266.1,342.2,303.9125,22.9,29.4,26.241666666666664,10.0,10.0,10.0,4071748.57812793,5.451612903225806
18.5,22.5,19.625,9.1,13.9,11.841666666666669,14.6,15.9,15.633333333333333,18.5,22.5,19.625,9.1,13.9,11.841666666666669,14.6,15.9,15.633333333333333,8.9,13.0,11.758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,55.1,46.395833333333336,10.8,31.7,26.9875,287.2,340.2,330.24583333333334,1019.5,1021.0,1020.7083333333334,67.0,84.5,79.02916666666667,21.7,60.7,54.4125,10.6,24.1,13.975,6.25,6.333333333333333,6.3,20.666666666666668,20.733333333333334,20.7,0.85,0.85,0.85,2,863.1833333333333,865.2,864.067361111111,8.0,10.0,8.666666666666666,251.2,335.9,284.33750000000003,21.7,29.0,24.616666666666664,10.0,10.0,10.0,4774769.852563588,5.483870967741936
22.5,26.0,24.691666666666663,9.3,11.0,10.741666666666667,16.2,17.6,17.087500000000002,22.5,26.0,24.691666666666663,9.0,11.0,10.691666666666668,16.2,17.6,17.087500000000002,4.8,11.9,9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,52.2,41.60833333333333,11.9,29.5,25.29583333333333,15.7,353.8,269.7583333333333,1016.1,1016.5,1016.2708333333334,50.3,75.4,65.78750000000001,50.3,73.8,58.2,10.3,24.1,13.795833333333334,6.233333333333333,6.316666666666666,6.283333333333333,20.683333333333334,20.75,20.716666666666665,0.88,0.88,0.88,2,865.0333333333333,867.0833333333334,865.9319444444444,8.0,10.0,8.916666666666666,266.4,320.8,287.33750000000003,23.1,27.7,24.8375,10.0,10.0,10.0,5022912.295485601,5.516129032258064
23.6,26.0,25.42083333333333,7.5,11.9,9.358333333333333,16.0,17.5,17.183333333333334,23.6,26.0,25.42083333333333,7.0,11.9,9.070833333333333,15.8,17.4,17.125,-0.6,10.4,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,58.0,47.925,15.1,32.8,25.825,3.8,57.7,15.1375,1014.0,1015.3,1014.3958333333334,31.7,66.4,54.50416666666666,21.9,64.4,49.57916666666667,10.1,24.1,13.775,6.216666666666667,6.3,6.266666666666667,20.683333333333334,20.766666666666666,20.716666666666665,0.92,0.92,0.92,2,866.85,868.9333333333333,867.7673611111112,9.0,10.0,9.166666666666666,280.2,333.8,305.8041666666667,24.2,29.0,26.3875,10.0,10.0,10.0,4990372.091428364,5.548387096774194
21.8,23.6,22.9,5.7,11.1,10.070833333333333,14.9,17.3,16.666666666666668,21.8,23.6,22.9,4.2,11.1,9.833333333333334,14.7,17.3,16.645833333333332,-0.6,9.1,5.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,64.4,54.708333333333336,20.2,35.3,31.104166666666668,7.6,56.5,19.404166666666665,1017.2,1018.1,1017.475,33.0,60.3,50.09166666666667,27.6,38.0,33.2,10.0,24.1,13.525,6.2,6.283333333333333,6.25,20.7,20.783333333333335,20.733333333333334,0.96,0.96,0.96,2,868.6333333333333,870.75,869.5666666666666,9.0,10.0,9.25,273.7,354.6,308.07916666666665,23.7,30.7,26.67083333333333,10.0,10.0,10.0,5000275.388539018,5.580645161290323
21.6,23.0,22.141666666666666,7.2,10.6,9.541666666666666,15.3,16.5,16.270833333333332,21.6,23.0,22.141666666666666,6.1,10.6,9.391666666666667,15.2,16.5,16.254166666666666,0.4,9.9,6.716666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,63.0,51.35,14.0,40.1,33.270833333333336,30.8,354.2,276.4916666666667,1018.0,1018.4,1018.1375,35.6,67.0,56.00416666666666,5.3,24.0,15.65,10.0,24.1,13.525,6.2,6.266666666666667,6.233333333333333,20.716666666666665,20.783333333333335,20.75,0.0,0.0,0.0,0,870.3833333333333,872.5166666666667,871.3256944444444,9.0,10.0,9.25,275.0,352.3,299.93333333333334,23.7,30.6,25.879166666666663,10.0,10.0,10.0,4963654.346101294,5.612903225806452
17.6,22.6,21.195833333333333,9.7,12.0,10.920833333333334,14.1,17.0,16.333333333333332,17.6,22.6,21.195833333333333,9.7,12.0,10.920833333333334,14.1,17.0,16.333333333333332,0.6,9.8,6.5125,0.0,0.4,0.0416666666666666,0.0,100.0,16.666666666666668,0.0,8.33,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,25.2,52.9,37.65833333333333,8.3,30.9,24.704166666666666,5.1,101.6,27.5125,1013.3,1014.1,1013.5375,39.1,65.3,54.93333333333334,62.0,96.9,76.3,10.3,24.1,13.9875,6.183333333333334,6.25,6.216666666666667,20.733333333333334,20.8,20.766666666666666,0.03,0.03,0.03,2,872.0833333333334,874.25,873.0409722222222,5.0,8.0,7.333333333333333,146.3,223.1,202.20833333333331,12.7,19.1,17.445833333333333,10.0,10.0,10.0,4480366.875562793,5.645161290322581
18.4,24.1,22.8375,10.4,13.8,12.254166666666668,14.0,18.2,17.037499999999998,18.4,24.1,22.8375,10.4,13.8,12.254166666666668,14.0,18.2,17.037499999999998,6.6,10.6,8.470833333333333,0.0,1.9,0.3291666666666666,0.0,100.0,25.0,0.0,25.0,5.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,20.9,51.8,38.6875,9.0,29.7,22.125,2.5,80.8,20.1375,1010.1,1011.0,1010.3958333333334,54.2,66.1,58.458333333333336,54.9,97.1,71.5625,11.1,24.1,14.708333333333334,6.166666666666667,6.25,6.2,20.75,20.816666666666666,20.783333333333335,0.06,0.06,0.06,2,873.7666666666667,875.9333333333333,874.723611111111,5.0,7.0,6.791666666666667,148.5,205.6,191.51666666666665,13.0,17.8,16.6,10.0,10.0,10.0,4332827.924787325,5.67741935483871
21.4,23.0,22.05,9.8,10.8,10.5375,14.8,16.5,16.195833333333333,21.4,23.0,22.05,9.8,10.8,10.5375,14.8,16.5,16.195833333333333,10.0,12.4,11.129166666666668,2.4,10.7,3.454166666666667,100.0,100.0,100.0,8.33,25.0,11.802916666666668,0.0,0.0,0.0,0.0,0.0,0.0,31.3,50.0,37.16666666666666,7.9,26.7,20.76666666666667,32.3,349.7,280.3583333333333,1011.9,1012.5,1012.0291666666668,71.7,77.4,73.6125,53.1,97.2,64.85000000000001,10.1,23.3,13.45,6.15,6.233333333333333,6.2,20.766666666666666,20.833333333333332,20.8,0.09,0.09,0.09,4,875.3833333333333,877.6,876.3673611111111,8.0,10.0,8.666666666666666,169.0,241.3,206.50833333333333,14.8,20.9,17.883333333333333,10.0,10.0,10.0,4839859.100155108,5.709677419354839
